stationId,stationName,latitude,longitude
550,HENNUYERES,50.60484523104407,4.138162426655215
954,PECROT,50.761456831505605,4.654204552702843
692,LA ROCHE,50.61023315895161,4.539569635859896
286,COURC-MOTTE,50.44308266140329,4.394000597539675
1059,SCHENDELBEKE,50.770949248522925,3.872417489184948
635,KESSEL,51.151056001612034,4.618457995215415
455,GENT-ST-P,51.0355197170142,3.710101315832927
1230,WESPEL-TILD,50.944395574176696,4.663253957778934
786,MARBEHAN,49.72742014932923,5.539755333379613
562,HERSTAL,50.66038889612703,5.622362799581043
413,FORCHIES,50.43511682114374,4.286129350500978
138,BELSELE,51.143500701126385,4.068856389093754
567,HEVERLEE,50.835700608309,4.653595847154261
535,HAVRE,50.47086130374264,4.058356446670643
1083,ST-KAT-WAVER,51.091684329214274,4.492767295335323
1730,SINT-GILLIS,51.02208185742186,4.117208570505743
365,EREMBODEGEM,50.91929248249657,4.055478044299814
458,G'BERGEN,50.770949248522925,3.872417489184948
832,MEVERG-ATTRE,50.61404860437613,3.800494581194259
187,BOOISCHOT,51.037499464688636,4.772796366390144
566,HEVER,50.98190383220303,4.57399271193005
864,DEURNESTWG,51.1988702961587,4.432979473543215
255,CHAP-DIEU,50.55789332460762,4.698674795359371
738,LILLOIS,50.600493259179196,4.335288481441465
989,REBAIX,50.66104886044587,3.793534075384876
1073,SINAAI,51.143500701126385,4.068856389093754
1145,TIELT,50.99003689048316,3.328627110235745
289,COURT-ST-ET,50.62178659810776,4.549374449348132
1066,SCHELLE,51.13637533241372,4.338483199630347
1185,VIELSALM,50.18945222486348,5.953995903926275
931,OOSTKAMP,51.197273069373765,3.216852878213191
589,HOUYET,50.19034554043201,5.005903558228381
12,ACREN,50.71290774870706,3.836861179155217
